,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
34,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2015,Terajoules,20521.0,1
35,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2014,Terajoules,20977.0,1
36,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2013,Terajoules,20081.0,1
37,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2012,Terajoules,21031.0,1
38,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2011,Terajoules,21761.0,1
39,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2010,Terajoules,19290.0,1
40,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2009,Terajoules,6200.0,1
41,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2008,Terajoules,9107.0,1
42,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2007,Terajoules,8509.0,1
43,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2006,Terajoules,7334.0,1
44,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2005,Terajoules,7223.0,1
45,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2004,Terajoules,9788.0,1
46,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2003,Terajoules,9833.0,1
47,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2002,Terajoules,9472.0,1
48,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2001,Terajoules,8732.0,1
49,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,2000,Terajoules,8419.0,1
50,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1999,Terajoules,8299.0,1
51,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1998,Terajoules,8330.0,1
52,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1997,Terajoules,8330.0,1
53,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1996,Terajoules,8394.0,1
54,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1995,Terajoules,8552.0,1
55,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1994,Terajoules,8495.0,1
56,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1993,Terajoules,6594.0,1
57,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1992,Terajoules,6137.0,1
58,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1991,Terajoules,6572.0,1
59,Australia,Black Liquor - Final energy consumption,Black Liquor,Final energy consumption,1990,Terajoules,6240.0,1
60,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2019,Terajoules,15438.0,1
61,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2018,Terajoules,15220.0,1
62,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2017,Terajoules,15727.0,1
63,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2016,Terajoules,20073.0,1
64,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2015,Terajoules,20521.0,1
65,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2014,Terajoules,20977.0,1
66,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2013,Terajoules,20081.0,1
67,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2012,Terajoules,21031.0,1
68,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2011,Terajoules,21761.0,1
69,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2010,Terajoules,19290.0,1
70,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2009,Terajoules,6200.0,1
71,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2008,Terajoules,9107.0,1
72,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2007,Terajoules,8509.0,1
73,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2006,Terajoules,7334.0,1
74,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2005,Terajoules,7223.0,1
75,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2004,Terajoules,9788.0,1
76,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2003,Terajoules,9833.0,1
77,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2002,Terajoules,9472.0,1
78,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2001,Terajoules,8732.0,1
79,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",2000,Terajoules,8419.0,1
80,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1999,Terajoules,8299.0,1
81,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1998,Terajoules,8330.0,1
82,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1997,Terajoules,8330.0,1
83,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1996,Terajoules,8394.0,1
84,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1995,Terajoules,8552.0,1
85,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1994,Terajoules,8495.0,1
86,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1993,Terajoules,6594.0,1
87,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1992,Terajoules,6137.0,1
88,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1991,Terajoules,6572.0,1
89,Australia,"Black Liquor - Consumption by manufacturing, construction and non-fuel mining industry",Black Liquor,"Consumption by manufacturing, construction and non-fuel mining industry",1990,Terajoules,6240.0,1
90,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2019,Terajoules,15438.0,1
91,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2018,Terajoules,15220.0,1
92,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2017,Terajoules,15727.0,1
93,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2016,Terajoules,20073.0,1
94,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2015,Terajoules,20521.0,1
95,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2014,Terajoules,20977.0,1
96,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2013,Terajoules,20081.0,1
97,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2012,Terajoules,21031.0,1
98,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2011,Terajoules,21761.0,1
99,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2010,Terajoules,19290.0,1
100,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2009,Terajoules,6200.0,1
101,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2008,Terajoules,9107.0,1
102,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2007,Terajoules,8509.0,1
103,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2006,Terajoules,7334.0,1
104,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2005,Terajoules,7223.0,1
105,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2004,Terajoules,9788.0,1
106,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2003,Terajoules,9833.0,1
107,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2002,Terajoules,9472.0,1
108,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2001,Terajoules,8732.0,1
109,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",2000,Terajoules,8419.0,1
110,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1999,Terajoules,8299.0,1
111,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1998,Terajoules,8330.0,1
112,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1997,Terajoules,8330.0,1
113,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1996,Terajoules,8394.0,1
114,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1995,Terajoules,8552.0,1
115,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1994,Terajoules,8495.0,1
116,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1993,Terajoules,6594.0,1
117,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1992,Terajoules,6137.0,1
118,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1991,Terajoules,6572.0,1
119,Australia,"Black Liquor - Consumption by other manuf., const. and non-fuel ind.",Black Liquor,"Consumption by other manuf., const. and non-fuel ind.",1990,Terajoules,6240.0,1
120,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2019,Terajoules,4462.0,1
121,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2018,Terajoules,1938.0,1
122,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2017,Terajoules,2771.0,1
123,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2016,Terajoules,3687.5,1
124,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2015,Terajoules,3522.5,1
125,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2014,Terajoules,3600.5,1
126,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2013,Terajoules,3464.5,1
127,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2012,Terajoules,4796.0,1
128,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2011,Terajoules,4778.0,1
129,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2010,Terajoules,4533.5,1
130,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2009,Terajoules,6200.0,1
131,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2008,Terajoules,9107.0,1
132,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2007,Terajoules,8509.0,1
133,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2006,Terajoules,7334.0,1
134,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2005,Terajoules,7223.0,1
135,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2004,Terajoules,9788.0,1
136,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2003,Terajoules,9833.0,1
137,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2002,Terajoules,9472.0,1
138,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2001,Terajoules,8732.0,1
139,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",2000,Terajoules,8419.0,1
140,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1999,Terajoules,8299.0,1
141,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1998,Terajoules,8330.0,1
142,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1997,Terajoules,8330.0,1
143,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1996,Terajoules,8394.0,1
144,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1995,Terajoules,8552.0,1
145,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1994,Terajoules,8495.0,1
146,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1993,Terajoules,6594.0,1
147,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1992,Terajoules,6137.0,1
148,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1991,Terajoules,6572.0,1
149,Australia,"Black Liquor - Consumption by paper, pulp and print",Black Liquor,"Consumption by paper, pulp and print",1990,Terajoules,6240.0,1
150,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2019,Terajoules,10976.0,1
151,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2018,Terajoules,13282.0,1
152,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2017,Terajoules,12956.0,1
153,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2016,Terajoules,16385.5,1
154,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2015,Terajoules,16998.5,1
155,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2014,Terajoules,17376.5,1
156,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2013,Terajoules,16616.5,1
157,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2012,Terajoules,16235.0,1
158,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2011,Terajoules,16983.0,1
159,Australia,Black Liquor - Consumption by wood and wood products ,Black Liquor,Consumption by wood and wood products ,2010,Terajoules,14756.5,1
160,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2019,Terajoules,15438.0,
161,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2018,Terajoules,15220.0,
162,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2017,Terajoules,15727.0,1
163,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2016,Terajoules,20073.0,
164,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2015,Terajoules,20521.0,
165,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2014,Terajoules,20977.0,
166,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2013,Terajoules,20081.0,
167,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2012,Terajoules,21031.0,
168,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2011,Terajoules,21761.0,
169,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2010,Terajoules,19290.0,
170,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2009,Terajoules,6200.0,
171,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2008,Terajoules,9107.0,
172,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2007,Terajoules,8509.0,
173,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2006,Terajoules,7334.0,
174,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2005,Terajoules,7223.0,
175,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2004,Terajoules,9788.0,
176,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2003,Terajoules,9833.0,
177,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2002,Terajoules,9472.0,
178,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2001,Terajoules,8732.0,
179,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,2000,Terajoules,8419.0,
180,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1999,Terajoules,8299.0,
181,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1998,Terajoules,8330.0,
182,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1997,Terajoules,8330.0,
183,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1996,Terajoules,8394.0,
184,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1995,Terajoules,8552.0,
185,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1994,Terajoules,8495.0,
186,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1993,Terajoules,6594.0,
187,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1992,Terajoules,6137.0,
188,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1991,Terajoules,6572.0,
189,Australia,Black Liquor - Total energy supply,Black Liquor,Total energy supply,1990,Terajoules,6240.0,
190,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2019,Terajoules,15438.0,1
191,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2018,Terajoules,15220.0,1
192,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2017,Terajoules,15727.0,1
193,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2016,Terajoules,20073.0,1
194,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2015,Terajoules,20521.0,1
195,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2014,Terajoules,20977.0,1
196,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2013,Terajoules,20081.0,1
197,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2012,Terajoules,21031.0,1
198,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2011,Terajoules,21761.0,1
199,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2010,Terajoules,19290.0,1
200,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2009,Terajoules,6200.0,1
201,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2008,Terajoules,9107.0,1
202,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2007,Terajoules,8509.0,1
203,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2006,Terajoules,7334.0,1
204,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2005,Terajoules,7223.0,1
205,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2004,Terajoules,9788.0,1
206,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2003,Terajoules,9833.0,1
207,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2002,Terajoules,9472.0,1
208,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2001,Terajoules,8732.0,1
209,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,2000,Terajoules,8419.0,1
210,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1999,Terajoules,8299.0,1
211,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1998,Terajoules,8330.0,1
212,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1997,Terajoules,8330.0,1
213,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1996,Terajoules,8394.0,1
214,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1995,Terajoules,8552.0,1
215,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1994,Terajoules,8495.0,1
216,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1993,Terajoules,6594.0,1
217,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1992,Terajoules,6137.0,1
218,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1991,Terajoules,6572.0,1
219,Australia,Black Liquor - Final consumption,Black Liquor,Final consumption,1990,Terajoules,6240.0,1
220,Austria,Black Liquor - Production,Black Liquor,Production,2019,Terajoules,33643.09,
221,Austria,Black Liquor - Production,Black Liquor,Production,2018,Terajoules,33651.015,
222,Austria,Black Liquor - Production,Black Liquor,Production,2017,Terajoules,32663.303,
223,Austria,Black Liquor - Production,Black Liquor,Production,2016,Terajoules,32785.041,
224,Austria,Black Liquor - Production,Black Liquor,Production,2015,Terajoules,28395.591,
225,Austria,Black Liquor - Production,Black Liquor,Production,2014,Terajoules,30328.559,
226,Austria,Black Liquor - Production,Black Liquor,Production,2013,Terajoules,30088.073,
227,Austria,Black Liquor - Production,Black Liquor,Production,2012,Terajoules,30121.002,
228,Austria,Black Liquor - Production,Black Liquor,Production,2011,Terajoules,28913.851,
229,Austria,Black Liquor - Production,Black Liquor,Production,2010,Terajoules,28532.198,
230,Austria,Black Liquor - Production,Black Liquor,Production,2009,Terajoules,26830.938,
231,Austria,Black Liquor - Production,Black Liquor,Production,2008,Terajoules,27806.734,
232,Austria,Black Liquor - Production,Black Liquor,Production,2007,Terajoules,27359.945,
